geneID	pathway
16776	amoebiasis
16777	amoebiasis
16779	amoebiasis
16780	amoebiasis
16782	amoebiasis
18033	amoebiasis
18126	amoebiasis
18706	amoebiasis
18707	amoebiasis
18708	amoebiasis
18709	amoebiasis
18710	amoebiasis
18747	amoebiasis
18749	amoebiasis
18750	amoebiasis
18751	amoebiasis
18752	amoebiasis
18788	amoebiasis
18795	amoebiasis
18796	amoebiasis
18797	amoebiasis
18798	amoebiasis
19108	amoebiasis
19344	amoebiasis
19345	amoebiasis
19349	amoebiasis
19697	amoebiasis
20248	amoebiasis
20706	amoebiasis
20707	amoebiasis
20708	amoebiasis
20709	amoebiasis
20710	amoebiasis
20719	amoebiasis
20723	amoebiasis
20726	amoebiasis
21803	amoebiasis
21808	amoebiasis
21809	amoebiasis
21898	amoebiasis
21926	amoebiasis
22330	amoebiasis
226519	amoebiasis
230558	amoebiasis
23928	amoebiasis
24088	amoebiasis
241196	amoebiasis
241197	amoebiasis
271457	amoebiasis
282663	amoebiasis
30955	amoebiasis
320207	amoebiasis
373864	amoebiasis
380839	amoebiasis
381286	amoebiasis
383548	amoebiasis
394252	amoebiasis
432530	amoebiasis
53867	amoebiasis
60595	amoebiasis
66222	amoebiasis
69379	amoebiasis
71355	amoebiasis
74769	amoebiasis
93806	amoebiasis
94216	amoebiasis
97848	amoebiasis
11537	staphylococcus_aureus_infection
12259	staphylococcus_aureus_infection
12260	staphylococcus_aureus_infection
12262	staphylococcus_aureus_infection
12263	staphylococcus_aureus_infection
12266	staphylococcus_aureus_infection
12267	staphylococcus_aureus_infection
12268	staphylococcus_aureus_infection
12273	staphylococcus_aureus_infection
12628	staphylococcus_aureus_infection
12630	staphylococcus_aureus_infection
13510	staphylococcus_aureus_infection
14129	staphylococcus_aureus_infection
14130	staphylococcus_aureus_infection
14131	staphylococcus_aureus_infection
14289	staphylococcus_aureus_infection
14293	staphylococcus_aureus_infection
14960	staphylococcus_aureus_infection
14961	staphylococcus_aureus_infection
14962	staphylococcus_aureus_infection
14969	staphylococcus_aureus_infection
14998	staphylococcus_aureus_infection
14999	staphylococcus_aureus_infection
15000	staphylococcus_aureus_infection
15001	staphylococcus_aureus_infection
15002	staphylococcus_aureus_infection
15894	staphylococcus_aureus_infection
16153	staphylococcus_aureus_infection
16408	staphylococcus_aureus_infection
16409	staphylococcus_aureus_infection
16414	staphylococcus_aureus_infection
16415	staphylococcus_aureus_infection
16661	staphylococcus_aureus_infection
17174	staphylococcus_aureus_infection
17175	staphylococcus_aureus_infection
17194	staphylococcus_aureus_infection
17195	staphylococcus_aureus_infection
18815	staphylococcus_aureus_infection
19204	staphylococcus_aureus_infection
20344	staphylococcus_aureus_infection
20345	staphylococcus_aureus_infection
211924	staphylococcus_aureus_infection
225256	staphylococcus_aureus_infection
246256	staphylococcus_aureus_infection
50909	staphylococcus_aureus_infection
99571	staphylococcus_aureus_infection
108058	tuberculosis
108664	tuberculosis
108960	tuberculosis
110157	tuberculosis
114143	tuberculosis
11651	tuberculosis
11652	tuberculosis
117149	tuberculosis
11783	tuberculosis
11848	tuberculosis
11972	tuberculosis
11975	tuberculosis
11984	tuberculosis
12015	tuberculosis
12028	tuberculosis
12042	tuberculosis
12043	tuberculosis
12122	tuberculosis
12265	tuberculosis
12266	tuberculosis
12313	tuberculosis
12313	tuberculosis
12313	tuberculosis
12322	tuberculosis
12323	tuberculosis
12325	tuberculosis
12367	tuberculosis
12370	tuberculosis
12371	tuberculosis
12475	tuberculosis
12608	tuberculosis
12611	tuberculosis
12721	tuberculosis
12795	tuberculosis
12796	tuberculosis
12912	tuberculosis
12914	tuberculosis
13033	tuberculosis
13040	tuberculosis
13063	tuberculosis
13067	tuberculosis
13115	tuberculosis
140494	tuberculosis
14082	tuberculosis
14127	tuberculosis
14129	tuberculosis
14130	tuberculosis
14131	tuberculosis
14960	tuberculosis
14961	tuberculosis
14969	tuberculosis
14998	tuberculosis
14999	tuberculosis
15000	tuberculosis
15001	tuberculosis
15002	tuberculosis
15510	tuberculosis
15526	tuberculosis
15962	tuberculosis
15964	tuberculosis
15965	tuberculosis
15967	tuberculosis
15968	tuberculosis
15969	tuberculosis
15970	tuberculosis
15972	tuberculosis
15974	tuberculosis
15977	tuberculosis
15978	tuberculosis
15979	tuberculosis
15980	tuberculosis
16149	tuberculosis
16153	tuberculosis
16154	tuberculosis
16155	tuberculosis
16159	tuberculosis
16160	tuberculosis
16173	tuberculosis
16175	tuberculosis
16176	tuberculosis
16179	tuberculosis
16193	tuberculosis
16409	tuberculosis
16411	tuberculosis
16414	tuberculosis
16415	tuberculosis
16451	tuberculosis
16452	tuberculosis
16706	tuberculosis
16783	tuberculosis
16784	tuberculosis
16803	tuberculosis
16985	tuberculosis
170767	tuberculosis
170776	tuberculosis
170779	tuberculosis
170780	tuberculosis
170786	tuberculosis
17533	tuberculosis
17534	tuberculosis
17874	tuberculosis
18033	tuberculosis
18044	tuberculosis
18045	tuberculosis
18046	tuberculosis
18126	tuberculosis
18779	tuberculosis
19055	tuberculosis
19056	tuberculosis
19057	tuberculosis
19058	tuberculosis
19059	tuberculosis
19094	tuberculosis
192656	tuberculosis
19344	tuberculosis
19345	tuberculosis
19349	tuberculosis
19697	tuberculosis
19727	tuberculosis
20698	tuberculosis
20779	tuberculosis
20846	tuberculosis
20963	tuberculosis
216238	tuberculosis
21803	tuberculosis
21808	tuberculosis
21809	tuberculosis
21871	tuberculosis
21897	tuberculosis
21898	tuberculosis
21899	tuberculosis
21926	tuberculosis
21937	tuberculosis
22034	tuberculosis
22337	tuberculosis
225326	tuberculosis
230396	tuberculosis
23797	tuberculosis
240354	tuberculosis
24088	tuberculosis
242341	tuberculosis
242519	tuberculosis
246256	tuberculosis
257632	tuberculosis
26413	tuberculosis
26414	tuberculosis
26415	tuberculosis
26416	tuberculosis
26417	tuberculosis
26419	tuberculosis
26420	tuberculosis
266632	tuberculosis
27060	tuberculosis
271457	tuberculosis
29857	tuberculosis
328572	tuberculosis
332579	tuberculosis
404549	tuberculosis
494124	tuberculosis
53970	tuberculosis
54411	tuberculosis
56398	tuberculosis
56619	tuberculosis
56632	tuberculosis
56644	tuberculosis
67653	tuberculosis
69142	tuberculosis
69165	tuberculosis
69632	tuberculosis
70192	tuberculosis
70261	tuberculosis
70405	tuberculosis
71609	tuberculosis
80796	tuberculosis
81897	tuberculosis
83430	tuberculosis
100039801	hepatitis_c
106759	hepatitis_c
109880	hepatitis_c
110157	hepatitis_c
114141	hepatitis_c
11651	hepatitis_c
11652	hepatitis_c
11836	hepatitis_c
12015	hepatitis_c
12520	hepatitis_c
12575	hepatitis_c
12675	hepatitis_c
12702	hepatitis_c
12737	hepatitis_c
12738	hepatitis_c
12739	hepatitis_c
12740	hepatitis_c
12741	hepatitis_c
13645	hepatitis_c
13649	hepatitis_c
13665	hepatitis_c
13666	hepatitis_c
142980	hepatitis_c
14784	hepatitis_c
15467	hepatitis_c
15957	hepatitis_c
15962	hepatitis_c
15964	hepatitis_c
15965	hepatitis_c
15967	hepatitis_c
15968	hepatitis_c
15969	hepatitis_c
15970	hepatitis_c
15972	hepatitis_c
15974	hepatitis_c
15975	hepatitis_c
15976	hepatitis_c
15977	hepatitis_c
16150	hepatitis_c
16151	hepatitis_c
16341	hepatitis_c
16362	hepatitis_c
16391	hepatitis_c
16451	hepatitis_c
16653	hepatitis_c
16835	hepatitis_c
18033	hepatitis_c
18035	hepatitis_c
18176	hepatitis_c
18260	hepatitis_c
18417	hepatitis_c
18706	hepatitis_c
18707	hepatitis_c
18708	hepatitis_c
18709	hepatitis_c
18710	hepatitis_c
19013	hepatitis_c
19052	hepatitis_c
19053	hepatitis_c
19094	hepatitis_c
19106	hepatitis_c
19192	hepatitis_c
19697	hepatitis_c
19766	hepatitis_c
20181	hepatitis_c
20662	hepatitis_c
20663	hepatitis_c
20778	hepatitis_c
20846	hepatitis_c
20847	hepatitis_c
20848	hepatitis_c
21926	hepatitis_c
21937	hepatitis_c
22030	hepatitis_c
22031	hepatitis_c
22034	hepatitis_c
22059	hepatitis_c
22259	hepatitis_c
228026	hepatitis_c
228607	hepatitis_c
230073	hepatitis_c
230396	hepatitis_c
23797	hepatitis_c
23960	hepatitis_c
23961	hepatitis_c
239931	hepatitis_c
24014	hepatitis_c
242519	hepatitis_c
242653	hepatitis_c
246727	hepatitis_c
246728	hepatitis_c
246730	hepatitis_c
26413	hepatitis_c
26414	hepatitis_c
26415	hepatitis_c
26416	hepatitis_c
26417	hepatitis_c
26419	hepatitis_c
26420	hepatitis_c
269643	hepatitis_c
27103	hepatitis_c
29857	hepatitis_c
30955	hepatitis_c
320207	hepatitis_c
404549	hepatitis_c
51792	hepatitis_c
52432	hepatitis_c
53624	hepatitis_c
54123	hepatitis_c
54131	hepatitis_c
54419	hepatitis_c
54420	hepatitis_c
54721	hepatitis_c
56173	hepatitis_c
56469	hepatitis_c
56480	hepatitis_c
56489	hepatitis_c
56492	hepatitis_c
56637	hepatitis_c
56863	hepatitis_c
57255	hepatitis_c
58187	hepatitis_c
60363	hepatitis_c
621628	hepatitis_c
71609	hepatitis_c
71908	hepatitis_c
71978	hepatitis_c
72930	hepatitis_c
73699	hepatitis_c
74769	hepatitis_c
75677	hepatitis_c
106759	hepatitis_b
107986	hepatitis_b
110157	hepatitis_b
110957	hepatitis_b
11651	hepatitis_b
11652	hepatitis_b
117149	hepatitis_b
11783	hepatitis_b
11799	hepatitis_b
11909	hepatitis_b
11911	hepatitis_b
12015	hepatitis_b
12028	hepatitis_b
12043	hepatitis_b
12364	hepatitis_b
12367	hepatitis_b
12370	hepatitis_b
12371	hepatitis_b
12427	hepatitis_b
12428	hepatitis_b
12443	hepatitis_b
12447	hepatitis_b
12448	hepatitis_b
12566	hepatitis_b
12567	hepatitis_b
12571	hepatitis_b
12575	hepatitis_b
12576	hepatitis_b
12675	hepatitis_b
12912	hepatitis_b
12913	hepatitis_b
12914	hepatitis_b
12915	hepatitis_b
13063	hepatitis_b
13067	hepatitis_b
13194	hepatitis_b
13205	hepatitis_b
13555	hepatitis_b
13557	hepatitis_b
13654	hepatitis_b
13655	hepatitis_b
13712	hepatitis_b
14082	hepatitis_b
14102	hepatitis_b
14103	hepatitis_b
14281	hepatitis_b
142980	hepatitis_b
14784	hepatitis_b
15530	hepatitis_b
15962	hepatitis_b
15964	hepatitis_b
15965	hepatitis_b
15967	hepatitis_b
15968	hepatitis_b
15969	hepatitis_b
15970	hepatitis_b
15972	hepatitis_b
15974	hepatitis_b
15975	hepatitis_b
15977	hepatitis_b
16150	hepatitis_b
16151	hepatitis_b
16193	hepatitis_b
16451	hepatitis_b
16476	hepatitis_b
16653	hepatitis_b
17128	hepatitis_b
17395	hepatitis_b
17869	hepatitis_b
17874	hepatitis_b
18018	hepatitis_b
18019	hepatitis_b
18021	hepatitis_b
18033	hepatitis_b
18035	hepatitis_b
18176	hepatitis_b
18538	hepatitis_b
18706	hepatitis_b
18707	hepatitis_b
18708	hepatitis_b
18709	hepatitis_b
18710	hepatitis_b
18750	hepatitis_b
18751	hepatitis_b
18752	hepatitis_b
19211	hepatitis_b
19229	hepatitis_b
19645	hepatitis_b
19697	hepatitis_b
20779	hepatitis_b
20846	hepatitis_b
20847	hepatitis_b
20848	hepatitis_b
20849	hepatitis_b
20850	hepatitis_b
20851	hepatitis_b
20852	hepatitis_b
208647	hepatitis_b
208677	hepatitis_b
21803	hepatitis_b
21808	hepatitis_b
21809	hepatitis_b
21812	hepatitis_b
21898	hepatitis_b
21926	hepatitis_b
22059	hepatitis_b
22335	hepatitis_b
225471	hepatitis_b
22630	hepatitis_b
22631	hepatitis_b
228607	hepatitis_b
230073	hepatitis_b
230396	hepatitis_b
231991	hepatitis_b
23797	hepatitis_b
24088	hepatitis_b
242519	hepatitis_b
242705	hepatitis_b
26395	hepatitis_b
26396	hepatitis_b
26398	hepatitis_b
26401	hepatitis_b
26413	hepatitis_b
26414	hepatitis_b
26417	hepatitis_b
26419	hepatitis_b
26420	hepatitis_b
26427	hepatitis_b
26900	hepatitis_b
30955	hepatitis_b
320207	hepatitis_b
328572	hepatitis_b
404549	hepatitis_b
54123	hepatitis_b
54131	hepatitis_b
54401	hepatitis_b
54411	hepatitis_b
54446	hepatitis_b
56480	hepatitis_b
56489	hepatitis_b
68576	hepatitis_b
71586	hepatitis_b
73181	hepatitis_b
74769	hepatitis_b
78284	hepatitis_b
11651	measles
11652	measles
12443	measles
12444	measles
12445	measles
12447	measles
12448	measles
12487	measles
12500	measles
12501	measles
12502	measles
12566	measles
12567	measles
12571	measles
12576	measles
12675	measles
12995	measles
13000	measles
13001	measles
13448	measles
13665	measles
13666	measles
14102	measles
14103	measles
14130	measles
14360	measles
15467	measles
15481	measles
15482	measles
15511	measles
15512	measles
15962	measles
15964	measles
15965	measles
15967	measles
15968	measles
15969	measles
15970	measles
15972	measles
15974	measles
15975	measles
15976	measles
15977	measles
15978	measles
15979	measles
15980	measles
16159	measles
16160	measles
16163	measles
16175	measles
16176	measles
16179	measles
16183	measles
16184	measles
16185	measles
16186	measles
16189	measles
16193	measles
16391	measles
16451	measles
16452	measles
16453	measles
170743	measles
170770	measles
170776	measles
170779	measles
170780	measles
170786	measles
17221	measles
17698	measles
17858	measles
17874	measles
18033	measles
18035	measles
18036	measles
18706	measles
18707	measles
18708	measles
18709	measles
18710	measles
18761	measles
19106	measles
193740	measles
19697	measles
20400	measles
20846	measles
20847	measles
20848	measles
20850	measles
20851	measles
208650	measles
21336	measles
21898	measles
21929	measles
21933	measles
22034	measles
22035	measles
22059	measles
22062	measles
228607	measles
230073	measles
230396	measles
23797	measles
23960	measles
23961	measles
24088	measles
242519	measles
246727	measles
246728	measles
246730	measles
26409	measles
266632	measles
27103	measles
27218	measles
30955	measles
319642	measles
320207	measles
404549	measles
54123	measles
54131	measles
54721	measles
56382	measles
56417	measles
56480	measles
56489	measles
56637	measles
68098	measles
68135	measles
68652	measles
69142	measles
69165	measles
70192	measles
71586	measles
74769	measles
81897	measles
100037258	influenza_a
100040233	influenza_a
103573	influenza_a
103964	influenza_a
106759	influenza_a
110157	influenza_a
110196	influenza_a
11461	influenza_a
11465	influenza_a
11651	influenza_a
11652	influenza_a
117198	influenza_a
11909	influenza_a
12265	influenza_a
12362	influenza_a
12371	influenza_a
12702	influenza_a
12914	influenza_a
13063	influenza_a
13067	influenza_a
13665	influenza_a
13666	influenza_a
14102	influenza_a
14103	influenza_a
142980	influenza_a
14960	influenza_a
14961	influenza_a
14969	influenza_a
14998	influenza_a
14999	influenza_a
15000	influenza_a
15001	influenza_a
15002	influenza_a
15463	influenza_a
15467	influenza_a
15481	influenza_a
15482	influenza_a
15511	influenza_a
15512	influenza_a
15894	influenza_a
15945	influenza_a
15962	influenza_a
15964	influenza_a
15965	influenza_a
15967	influenza_a
15968	influenza_a
15969	influenza_a
15970	influenza_a
15972	influenza_a
15974	influenza_a
15975	influenza_a
15976	influenza_a
15977	influenza_a
15978	influenza_a
15979	influenza_a
15980	influenza_a
16150	influenza_a
16159	influenza_a
16160	influenza_a
16173	influenza_a
16175	influenza_a
16176	influenza_a
16193	influenza_a
16391	influenza_a
16451	influenza_a
16452	influenza_a
16476	influenza_a
16646	influenza_a
16647	influenza_a
170722	influenza_a
170743	influenza_a
17858	influenza_a
17874	influenza_a
18033	influenza_a
18035	influenza_a
18036	influenza_a
18550	influenza_a
18706	influenza_a
18707	influenza_a
18708	influenza_a
18709	influenza_a
18710	influenza_a
18750	influenza_a
18751	influenza_a
18815	influenza_a
18854	influenza_a
19094	influenza_a
19106	influenza_a
193740	influenza_a
19697	influenza_a
20293	influenza_a
20296	influenza_a
20304	influenza_a
20846	influenza_a
20847	influenza_a
214523	influenza_a
214531	influenza_a
216799	influenza_a
217069	influenza_a
21898	influenza_a
21926	influenza_a
21933	influenza_a
21937	influenza_a
22035	influenza_a
22072	influenza_a
22074	influenza_a
22333	influenza_a
228607	influenza_a
230073	influenza_a
230396	influenza_a
232989	influenza_a
237082	influenza_a
23797	influenza_a
23960	influenza_a
23961	influenza_a
24014	influenza_a
242519	influenza_a
245610	influenza_a
246727	influenza_a
246728	influenza_a
246730	influenza_a
26395	influenza_a
26396	influenza_a
26397	influenza_a
26398	influenza_a
26399	influenza_a
26400	influenza_a
26413	influenza_a
26414	influenza_a
26415	influenza_a
26416	influenza_a
26417	influenza_a
26419	influenza_a
26420	influenza_a
266632	influenza_a
269966	influenza_a
270151	influenza_a
27103	influenza_a
29857	influenza_a
30955	influenza_a
320207	influenza_a
328572	influenza_a
382035	influenza_a
404549	influenza_a
436522	influenza_a
50528	influenza_a
53319	influenza_a
53817	influenza_a
54123	influenza_a
54131	influenza_a
54188	influenza_a
54196	influenza_a
54721	influenza_a
56417	influenza_a
56480	influenza_a
56488	influenza_a
56489	influenza_a
56637	influenza_a
58185	influenza_a
66679	influenza_a
66824	influenza_a
67373	influenza_a
71586	influenza_a
73626	influenza_a
74769	influenza_a
77125	influenza_a
81489	influenza_a
83454	influenza_a
100683	htlv-i_infection
103573	htlv-i_infection
104110	htlv-i_infection
104111	htlv-i_infection
107995	htlv-i_infection
110196	htlv-i_infection
110557	htlv-i_infection
110696	htlv-i_infection
11512	htlv-i_infection
11513	htlv-i_infection
11514	htlv-i_infection
11515	htlv-i_infection
11651	htlv-i_infection
11652	htlv-i_infection
11739	htlv-i_infection
11740	htlv-i_infection
11789	htlv-i_infection
11798	htlv-i_infection
11908	htlv-i_infection
11909	htlv-i_infection
11910	htlv-i_infection
11911	htlv-i_infection
11920	htlv-i_infection
12028	htlv-i_infection
12048	htlv-i_infection
12236	htlv-i_infection
12237	htlv-i_infection
12257	htlv-i_infection
12317	htlv-i_infection
12330	htlv-i_infection
12387	htlv-i_infection
12442	htlv-i_infection
12443	htlv-i_infection
12444	htlv-i_infection
12445	htlv-i_infection
12500	htlv-i_infection
12501	htlv-i_infection
12502	htlv-i_infection
12567	htlv-i_infection
12575	htlv-i_infection
12578	htlv-i_infection
12579	htlv-i_infection
12580	htlv-i_infection
12649	htlv-i_infection
12675	htlv-i_infection
12912	htlv-i_infection
12914	htlv-i_infection
12916	htlv-i_infection
12981	htlv-i_infection
13383	htlv-i_infection
13542	htlv-i_infection
13543	htlv-i_infection
13544	htlv-i_infection
13555	htlv-i_infection
13557	htlv-i_infection
13653	htlv-i_infection
13654	htlv-i_infection
13712	htlv-i_infection
13714	htlv-i_infection
14281	htlv-i_infection
14283	htlv-i_infection
14362	htlv-i_infection
14365	htlv-i_infection
14366	htlv-i_infection
14367	htlv-i_infection
14368	htlv-i_infection
14369	htlv-i_infection
14370	htlv-i_infection
14371	htlv-i_infection
14534	htlv-i_infection
14960	htlv-i_infection
14961	htlv-i_infection
14963	htlv-i_infection
14964	htlv-i_infection
14969	htlv-i_infection
14972	htlv-i_infection
14985	htlv-i_infection
14990	htlv-i_infection
14991	htlv-i_infection
14997	htlv-i_infection
14998	htlv-i_infection
14999	htlv-i_infection
15000	htlv-i_infection
15001	htlv-i_infection
15002	htlv-i_infection
15006	htlv-i_infection
15007	htlv-i_infection
15013	htlv-i_infection
15018	htlv-i_infection
15039	htlv-i_infection
15040	htlv-i_infection
15042	htlv-i_infection
15043	htlv-i_infection
15894	htlv-i_infection
16150	htlv-i_infection
16151	htlv-i_infection
16168	htlv-i_infection
16169	htlv-i_infection
16177	htlv-i_infection
16178	htlv-i_infection
16183	htlv-i_infection
16184	htlv-i_infection
16185	htlv-i_infection
16186	htlv-i_infection
16193	htlv-i_infection
16408	htlv-i_infection
16414	htlv-i_infection
16415	htlv-i_infection
16451	htlv-i_infection
16453	htlv-i_infection
16476	htlv-i_infection
16653	htlv-i_infection
16818	htlv-i_infection
16992	htlv-i_infection
17000	htlv-i_infection
17126	htlv-i_infection
17127	htlv-i_infection
17128	htlv-i_infection
17222	htlv-i_infection
17532	htlv-i_infection
17701	htlv-i_infection
17702	htlv-i_infection
17703	htlv-i_infection
17863	htlv-i_infection
17864	htlv-i_infection
17865	htlv-i_infection
17869	htlv-i_infection
18018	htlv-i_infection
18019	htlv-i_infection
18021	htlv-i_infection
18033	htlv-i_infection
18034	htlv-i_infection
18035	htlv-i_infection
18045	htlv-i_infection
18176	htlv-i_infection
18186	htlv-i_infection
18519	htlv-i_infection
18538	htlv-i_infection
18590	htlv-i_infection
18591	htlv-i_infection
18595	htlv-i_infection
18596	htlv-i_infection
18706	htlv-i_infection
18707	htlv-i_infection
18708	htlv-i_infection
18709	htlv-i_infection
18710	htlv-i_infection
18747	htlv-i_infection
18749	htlv-i_infection
18970	htlv-i_infection
18971	htlv-i_infection
18972	htlv-i_infection
18973	htlv-i_infection
18974	htlv-i_infection
19055	htlv-i_infection
19056	htlv-i_infection
19057	htlv-i_infection
19058	htlv-i_infection
19059	htlv-i_infection
19108	htlv-i_infection
19384	htlv-i_infection
19385	htlv-i_infection
19428	htlv-i_infection
19645	htlv-i_infection
19697	htlv-i_infection
19698	htlv-i_infection
20130	htlv-i_infection
20525	htlv-i_infection
20807	htlv-i_infection
20850	htlv-i_infection
20851	htlv-i_infection
20890	htlv-i_infection
210044	htlv-i_infection
21374	htlv-i_infection
21423	htlv-i_infection
216795	htlv-i_infection
217232	htlv-i_infection
21752	htlv-i_infection
21803	htlv-i_infection
21808	htlv-i_infection
21809	htlv-i_infection
21812	htlv-i_infection
21813	htlv-i_infection
21894	htlv-i_infection
21926	htlv-i_infection
21937	htlv-i_infection
21939	htlv-i_infection
22059	htlv-i_infection
22329	htlv-i_infection
22333	htlv-i_infection
22334	htlv-i_infection
22335	htlv-i_infection
22408	htlv-i_infection
22409	htlv-i_infection
22410	htlv-i_infection
22411	htlv-i_infection
22412	htlv-i_infection
224129	htlv-i_infection
22413	htlv-i_infection
22414	htlv-i_infection
22415	htlv-i_infection
22416	htlv-i_infection
22417	htlv-i_infection
22418	htlv-i_infection
22419	htlv-i_infection
22420	htlv-i_infection
22421	htlv-i_infection
22422	htlv-i_infection
22423	htlv-i_infection
22433	htlv-i_infection
224753	htlv-i_infection
224754	htlv-i_infection
224756	htlv-i_infection
224761	htlv-i_infection
22695	htlv-i_infection
227606	htlv-i_infection
234729	htlv-i_infection
237336	htlv-i_infection
23797	htlv-i_infection
23805	htlv-i_infection
23871	htlv-i_infection
23872	htlv-i_infection
242705	htlv-i_infection
245000	htlv-i_infection
26398	htlv-i_infection
26401	htlv-i_infection
26406	htlv-i_infection
26414	htlv-i_infection
26419	htlv-i_infection
26420	htlv-i_infection
30939	htlv-i_infection
30955	htlv-i_infection
320207	htlv-i_infection
328572	htlv-i_infection
333715	htlv-i_infection
382056	htlv-i_infection
399549	htlv-i_infection
432530	htlv-i_infection
50883	htlv-i_infection
52206	htlv-i_infection
52563	htlv-i_infection
53859	htlv-i_infection
54446	htlv-i_infection
56150	htlv-i_infection
56310	htlv-i_infection
56317	htlv-i_infection
56398	htlv-i_infection
56637	htlv-i_infection
57265	htlv-i_infection
59001	htlv-i_infection
59008	htlv-i_infection
60599	htlv-i_infection
66156	htlv-i_infection
66440	htlv-i_infection
66922	htlv-i_infection
66979	htlv-i_infection
67967	htlv-i_infection
68999	htlv-i_infection
69745	htlv-i_infection
69957	htlv-i_infection
70261	htlv-i_infection
70461	htlv-i_infection
70549	htlv-i_infection
71810	htlv-i_infection
72049	htlv-i_infection
73181	htlv-i_infection
73333	htlv-i_infection
74343	htlv-i_infection
74769	htlv-i_infection
75471	htlv-i_infection
81601	htlv-i_infection
93735	htlv-i_infection
93897	htlv-i_infection
99152	htlv-i_infection
100043292	herpes_simplex_infection
102162	herpes_simplex_infection
106759	herpes_simplex_infection
108014	herpes_simplex_infection
110557	herpes_simplex_infection
110696	herpes_simplex_infection
110809	herpes_simplex_infection
11865	herpes_simplex_infection
12261	herpes_simplex_infection
12266	herpes_simplex_infection
12367	herpes_simplex_infection
12370	herpes_simplex_infection
12534	herpes_simplex_infection
12566	herpes_simplex_infection
12675	herpes_simplex_infection
12702	herpes_simplex_infection
12753	herpes_simplex_infection
12914	herpes_simplex_infection
12995	herpes_simplex_infection
13000	herpes_simplex_infection
13001	herpes_simplex_infection
13063	herpes_simplex_infection
13067	herpes_simplex_infection
13163	herpes_simplex_infection
13665	herpes_simplex_infection
13666	herpes_simplex_infection
14082	herpes_simplex_infection
14102	herpes_simplex_infection
14103	herpes_simplex_infection
14281	herpes_simplex_infection
142980	herpes_simplex_infection
14886	herpes_simplex_infection
14960	herpes_simplex_infection
14961	herpes_simplex_infection
14963	herpes_simplex_infection
14964	herpes_simplex_infection
14969	herpes_simplex_infection
14972	herpes_simplex_infection
14985	herpes_simplex_infection
14990	herpes_simplex_infection
14991	herpes_simplex_infection
14997	herpes_simplex_infection
14998	herpes_simplex_infection
14999	herpes_simplex_infection
15000	herpes_simplex_infection
15001	herpes_simplex_infection
15002	herpes_simplex_infection
15006	herpes_simplex_infection
15007	herpes_simplex_infection
15013	herpes_simplex_infection
15018	herpes_simplex_infection
15039	herpes_simplex_infection
15040	herpes_simplex_infection
15042	herpes_simplex_infection
15043	herpes_simplex_infection
15161	herpes_simplex_infection
15312	herpes_simplex_infection
15387	herpes_simplex_infection
15467	herpes_simplex_infection
15957	herpes_simplex_infection
15962	herpes_simplex_infection
15964	herpes_simplex_infection
15965	herpes_simplex_infection
15967	herpes_simplex_infection
15968	herpes_simplex_infection
15969	herpes_simplex_infection
15970	herpes_simplex_infection
15972	herpes_simplex_infection
15974	herpes_simplex_infection
15975	herpes_simplex_infection
15976	herpes_simplex_infection
15977	herpes_simplex_infection
15978	herpes_simplex_infection
15979	herpes_simplex_infection
15980	herpes_simplex_infection
16149	herpes_simplex_infection
16150	herpes_simplex_infection
16151	herpes_simplex_infection
16159	herpes_simplex_infection
16160	herpes_simplex_infection
16168	herpes_simplex_infection
16176	herpes_simplex_infection
16193	herpes_simplex_infection
16391	herpes_simplex_infection
16451	herpes_simplex_infection
16452	herpes_simplex_infection
16476	herpes_simplex_infection
16992	herpes_simplex_infection
170722	herpes_simplex_infection
17874	herpes_simplex_infection
18033	herpes_simplex_infection
18035	herpes_simplex_infection
18036	herpes_simplex_infection
18626	herpes_simplex_infection
18627	herpes_simplex_infection
18628	herpes_simplex_infection
18636	herpes_simplex_infection
18854	herpes_simplex_infection
18988	herpes_simplex_infection
19045	herpes_simplex_infection
19046	herpes_simplex_infection
19047	herpes_simplex_infection
19106	herpes_simplex_infection
19247	herpes_simplex_infection
19697	herpes_simplex_infection
20020	herpes_simplex_infection
20293	herpes_simplex_infection
20296	herpes_simplex_infection
20304	herpes_simplex_infection
20382	herpes_simplex_infection
20383	herpes_simplex_infection
20384	herpes_simplex_infection
20684	herpes_simplex_infection
20815	herpes_simplex_infection
20846	herpes_simplex_infection
20847	herpes_simplex_infection
209361	herpes_simplex_infection
21343	herpes_simplex_infection
21354	herpes_simplex_infection
21355	herpes_simplex_infection
21374	herpes_simplex_infection
21402	herpes_simplex_infection
216150	herpes_simplex_infection
21681	herpes_simplex_infection
21926	herpes_simplex_infection
21937	herpes_simplex_infection
22029	herpes_simplex_infection
22030	herpes_simplex_infection
22031	herpes_simplex_infection
22033	herpes_simplex_infection
22034	herpes_simplex_infection
22059	herpes_simplex_infection
224753	herpes_simplex_infection
224754	herpes_simplex_infection
224756	herpes_simplex_infection
224761	herpes_simplex_infection
225027	herpes_simplex_infection
225895	herpes_simplex_infection
226182	herpes_simplex_infection
227606	herpes_simplex_infection
228607	herpes_simplex_infection
230073	herpes_simplex_infection
230396	herpes_simplex_infection
230979	herpes_simplex_infection
231805	herpes_simplex_infection
237336	herpes_simplex_infection
23960	herpes_simplex_infection
23961	herpes_simplex_infection
24014	herpes_simplex_infection
24075	herpes_simplex_infection
24088	herpes_simplex_infection
242519	herpes_simplex_infection
